userId,eventType,metadata,workflowId,templateName,templateType,created
5f4da0c092c4bb080b6c0ebb,email_details_collapsed,,Test,ssa_optOut.html,email,2022-07-04T19:58:36.747Z
5f579cc797c3ee2607f6e344,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T19:58:37.130Z
5a5d0554ac562400015402dd,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T19:58:43.492Z
5f0a5a99dbbf721316f118e2,link_clicked,https://www.amazon.com/ref=nav_logo,Training,amazonHP.html,webpage,2022-07-04T19:58:49.562Z
5f579cc797c3ee2607f6e344,button_clicked,,Test,walmart.html,webpage,2022-07-04T19:58:52.563Z
5f0a5a99dbbf721316f118e2,marked_real,,Training,amazonHP.html,webpage,2022-07-04T19:58:56.689Z
5f4da0c092c4bb080b6c0ebb,marked_real,,Test,ssa_optOut.html,email,2022-07-04T19:59:05.682Z
5f4da0c092c4bb080b6c0ebb,email_details_expanded,,Test,ssa_replacementCard.html,email,2022-07-04T19:59:08.180Z
5f579cc797c3ee2607f6e344,marked_real,,Test,walmart.html,webpage,2022-07-04T19:59:12.032Z
5f4da0c092c4bb080b6c0ebb,email_details_collapsed,,Test,ssa_replacementCard.html,email,2022-07-04T19:59:14.331Z
5f0a5a99dbbf721316f118e2,email_details_expanded,,Training,irs.html,email,2022-07-04T19:59:18.784Z
5a5d0554ac562400015402dd,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T19:59:24.162Z
5f0a5a99dbbf721316f118e2,marked_scam,,Training,irs.html,email,2022-07-04T19:59:25.715Z
5f4da0c092c4bb080b6c0ebb,email_details_expanded,,Test,ssa_replacementCard.html,email,2022-07-04T19:59:28.195Z
611856f2838637d026064221,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T19:59:28.958Z
5f4da0c092c4bb080b6c0ebb,email_details_collapsed,,Test,ssa_replacementCard.html,email,2022-07-04T19:59:40.093Z
5f4da0c092c4bb080b6c0ebb,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T19:59:43.844Z
5f0a5a99dbbf721316f118e2,marked_real,,Training,IRS_YourAccount.html,webpage,2022-07-04T19:59:51.658Z
5a5d0554ac562400015402dd,marked_real,,Test,ssa_optOut.html,email,2022-07-04T19:59:52.658Z
5a5d0554ac562400015402dd,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T20:00:11.658Z
5f0a5a99dbbf721316f118e2,marked_real,,Training,appleID.html,webpage,2022-07-04T20:00:25.373Z
